dataset,column,inferred_type,non_null_count,distinct_count,description
jurisdictions.csv,entity_id,string,4,4,Synthetic field `entity_id` in jurisdictions.csv; interpret using case context and authority controls.
jurisdictions.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in jurisdictions.csv; interpret using case context and authority controls.
jurisdictions.csv,status,string,4,4,Synthetic field `status` in jurisdictions.csv; interpret using case context and authority controls.
jurisdictions.csv,value,string,4,4,Synthetic field `value` in jurisdictions.csv; interpret using case context and authority controls.
jurisdictions.csv,source_system,string,4,4,Synthetic field `source_system` in jurisdictions.csv; interpret using case context and authority controls.
jurisdictions.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in jurisdictions.csv; interpret using case context and authority controls.
jurisdictions.csv,notes,string,4,4,Synthetic field `notes` in jurisdictions.csv; interpret using case context and authority controls.
knowledge_catalog.csv,document_id,string,37,37,Synthetic field `document_id` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,filename,string,37,37,Synthetic field `filename` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,title,string,37,37,Synthetic field `title` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,authority_status,string,37,10,Synthetic field `authority_status` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,effective_from,string,37,2,Synthetic field `effective_from` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,effective_to,string,0,0,Synthetic field `effective_to` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,jurisdiction,string,37,1,Synthetic field `jurisdiction` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,trusted_for_decision,string,37,2,Synthetic field `trusted_for_decision` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,owner,string,37,10,Synthetic field `owner` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,sha256,string,37,37,Synthetic field `sha256` in knowledge_catalog.csv; interpret using case context and authority controls.
knowledge_catalog.csv,prohibited_use,string,37,1,Synthetic field `prohibited_use` in knowledge_catalog.csv; interpret using case context and authority controls.
kpi_conflicts.csv,record_id,string,5,5,Synthetic field `record_id` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,entity_id,string,5,4,Synthetic field `entity_id` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,status,string,5,5,Synthetic field `status` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,value,string,5,5,Synthetic field `value` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,source_system,string,5,5,Synthetic field `source_system` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in kpi_conflicts.csv; interpret using case context and authority controls.
kpi_conflicts.csv,notes,string,5,5,Synthetic field `notes` in kpi_conflicts.csv; interpret using case context and authority controls.
legal_entities.csv,record_id,string,6,6,Synthetic field `record_id` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,entity_id,string,6,4,Synthetic field `entity_id` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,status,string,6,5,Synthetic field `status` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,value,string,6,6,Synthetic field `value` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,source_system,string,6,5,Synthetic field `source_system` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in legal_entities.csv; interpret using case context and authority controls.
legal_entities.csv,notes,string,6,6,Synthetic field `notes` in legal_entities.csv; interpret using case context and authority controls.
legal_holds.csv,record_id,string,5,5,Synthetic field `record_id` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,entity_id,string,5,4,Synthetic field `entity_id` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,status,string,5,5,Synthetic field `status` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,value,string,5,5,Synthetic field `value` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,source_system,string,5,5,Synthetic field `source_system` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in legal_holds.csv; interpret using case context and authority controls.
legal_holds.csv,notes,string,5,5,Synthetic field `notes` in legal_holds.csv; interpret using case context and authority controls.
life_applications.csv,record_id,string,6,6,Synthetic field `record_id` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,entity_id,string,6,4,Synthetic field `entity_id` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,status,string,6,5,Synthetic field `status` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,value,string,6,6,Synthetic field `value` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,source_system,string,6,5,Synthetic field `source_system` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in life_applications.csv; interpret using case context and authority controls.
life_applications.csv,notes,string,6,6,Synthetic field `notes` in life_applications.csv; interpret using case context and authority controls.
life_claims.csv,record_id,string,5,5,Synthetic field `record_id` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,entity_id,string,5,4,Synthetic field `entity_id` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,status,string,5,5,Synthetic field `status` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,value,string,5,5,Synthetic field `value` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,source_system,string,5,5,Synthetic field `source_system` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in life_claims.csv; interpret using case context and authority controls.
life_claims.csv,notes,string,5,5,Synthetic field `notes` in life_claims.csv; interpret using case context and authority controls.
lineage_edges.csv,record_id,string,4,4,Synthetic field `record_id` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,entity_id,string,4,4,Synthetic field `entity_id` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,status,string,4,4,Synthetic field `status` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,value,string,4,4,Synthetic field `value` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,source_system,string,4,4,Synthetic field `source_system` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in lineage_edges.csv; interpret using case context and authority controls.
lineage_edges.csv,notes,string,4,4,Synthetic field `notes` in lineage_edges.csv; interpret using case context and authority controls.
locations.csv,record_id,string,4,4,Synthetic field `record_id` in locations.csv; interpret using case context and authority controls.
locations.csv,entity_id,string,4,4,Synthetic field `entity_id` in locations.csv; interpret using case context and authority controls.
locations.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in locations.csv; interpret using case context and authority controls.
locations.csv,status,string,4,4,Synthetic field `status` in locations.csv; interpret using case context and authority controls.
locations.csv,value,string,4,4,Synthetic field `value` in locations.csv; interpret using case context and authority controls.
locations.csv,source_system,string,4,4,Synthetic field `source_system` in locations.csv; interpret using case context and authority controls.
locations.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in locations.csv; interpret using case context and authority controls.
locations.csv,notes,string,4,4,Synthetic field `notes` in locations.csv; interpret using case context and authority controls.
loss_events.csv,loss_event_id,string,3,3,Synthetic field `loss_event_id` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,claim_ids,string,3,3,Synthetic field `claim_ids` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,occurred_start,datetime_or_date,3,3,Synthetic field `occurred_start` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,occurred_end,datetime_or_date,2,2,Synthetic field `occurred_end` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,reported_timezone,string,3,3,Synthetic field `reported_timezone` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,normalized_start_utc,datetime_or_date,3,3,Synthetic field `normalized_start_utc` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,normalized_end_utc,datetime_or_date,2,2,Synthetic field `normalized_end_utc` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,peril,string,3,3,Synthetic field `peril` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,source_system,string,3,3,Synthetic field `source_system` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,status,string,3,3,Synthetic field `status` in loss_events.csv; interpret using case context and authority controls.
loss_events.csv,notes,string,3,3,Synthetic field `notes` in loss_events.csv; interpret using case context and authority controls.
manual_claim_intake.csv,record_id,string,5,5,Synthetic field `record_id` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,entity_id,string,5,4,Synthetic field `entity_id` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,status,string,5,5,Synthetic field `status` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,value,string,5,5,Synthetic field `value` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,source_system,string,5,5,Synthetic field `source_system` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_claim_intake.csv,notes,string,5,5,Synthetic field `notes` in manual_claim_intake.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,record_id,string,4,4,Synthetic field `record_id` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,entity_id,string,4,4,Synthetic field `entity_id` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,status,string,4,4,Synthetic field `status` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,value,string,4,4,Synthetic field `value` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,source_system,string,4,4,Synthetic field `source_system` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in manual_fallback_steps.csv; interpret using case context and authority controls.
manual_fallback_steps.csv,notes,string,4,4,Synthetic field `notes` in manual_fallback_steps.csv; interpret using case context and authority controls.
marine_shipments.csv,record_id,string,4,4,Synthetic field `record_id` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,entity_id,string,4,4,Synthetic field `entity_id` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,status,string,4,4,Synthetic field `status` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,value,string,4,4,Synthetic field `value` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,source_system,string,4,4,Synthetic field `source_system` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in marine_shipments.csv; interpret using case context and authority controls.
marine_shipments.csv,notes,string,4,4,Synthetic field `notes` in marine_shipments.csv; interpret using case context and authority controls.
marketing_materials.csv,record_id,string,5,5,Synthetic field `record_id` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,entity_id,string,5,4,Synthetic field `entity_id` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,status,string,5,5,Synthetic field `status` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,value,string,5,5,Synthetic field `value` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,source_system,string,5,5,Synthetic field `source_system` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in marketing_materials.csv; interpret using case context and authority controls.
marketing_materials.csv,notes,string,5,5,Synthetic field `notes` in marketing_materials.csv; interpret using case context and authority controls.
medical_evidence.csv,record_id,string,5,5,Synthetic field `record_id` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,entity_id,string,5,4,Synthetic field `entity_id` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,status,string,5,5,Synthetic field `status` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,value,string,5,5,Synthetic field `value` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,source_system,string,5,5,Synthetic field `source_system` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in medical_evidence.csv; interpret using case context and authority controls.
medical_evidence.csv,notes,string,5,5,Synthetic field `notes` in medical_evidence.csv; interpret using case context and authority controls.
medical_providers.csv,record_id,string,4,4,Synthetic field `record_id` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,entity_id,string,4,4,Synthetic field `entity_id` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,status,string,4,4,Synthetic field `status` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,value,string,4,4,Synthetic field `value` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,source_system,string,4,4,Synthetic field `source_system` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in medical_providers.csv; interpret using case context and authority controls.
medical_providers.csv,notes,string,4,4,Synthetic field `notes` in medical_providers.csv; interpret using case context and authority controls.
member_certificates.csv,record_id,string,5,5,Synthetic field `record_id` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,entity_id,string,5,4,Synthetic field `entity_id` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,status,string,5,5,Synthetic field `status` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,value,string,5,5,Synthetic field `value` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,source_system,string,5,5,Synthetic field `source_system` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in member_certificates.csv; interpret using case context and authority controls.
member_certificates.csv,notes,string,5,5,Synthetic field `notes` in member_certificates.csv; interpret using case context and authority controls.
member_eligibility.csv,record_id,string,5,5,Synthetic field `record_id` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,entity_id,string,5,4,Synthetic field `entity_id` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,status,string,5,5,Synthetic field `status` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,value,string,5,5,Synthetic field `value` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,source_system,string,5,5,Synthetic field `source_system` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in member_eligibility.csv; interpret using case context and authority controls.
member_eligibility.csv,notes,string,5,5,Synthetic field `notes` in member_eligibility.csv; interpret using case context and authority controls.
model_artifacts.csv,model_id,string,2,2,Synthetic field `model_id` in model_artifacts.csv; interpret using case context and authority controls.
model_artifacts.csv,deployed_version,string,2,2,Synthetic field `deployed_version` in model_artifacts.csv; interpret using case context and authority controls.
model_artifacts.csv,observed_hash,string,2,2,Synthetic field `observed_hash` in model_artifacts.csv; interpret using case context and authority controls.
model_artifacts.csv,registry_hash,string,2,2,Synthetic field `registry_hash` in model_artifacts.csv; interpret using case context and authority controls.
model_artifacts.csv,region,string,2,2,Synthetic field `region` in model_artifacts.csv; interpret using case context and authority controls.
model_artifacts.csv,status,string,2,2,Synthetic field `status` in model_artifacts.csv; interpret using case context and authority controls.
model_costs.csv,provider,string,2,1,Synthetic field `provider` in model_costs.csv; interpret using case context and authority controls.
model_costs.csv,model,string,2,2,Synthetic field `model` in model_costs.csv; interpret using case context and authority controls.
model_costs.csv,effective_date,datetime_or_date,2,1,Synthetic field `effective_date` in model_costs.csv; interpret using case context and authority controls.
model_costs.csv,input_per_million,number,2,2,Synthetic field `input_per_million` in model_costs.csv; interpret using case context and authority controls.
model_costs.csv,output_per_million,number,2,2,Synthetic field `output_per_million` in model_costs.csv; interpret using case context and authority controls.
model_costs.csv,currency,string,2,1,Synthetic field `currency` in model_costs.csv; interpret using case context and authority controls.
model_costs.csv,change,string,2,2,Synthetic field `change` in model_costs.csv; interpret using case context and authority controls.
model_endpoints.csv,record_id,string,6,6,Synthetic field `record_id` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,entity_id,string,6,4,Synthetic field `entity_id` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,status,string,6,5,Synthetic field `status` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,value,string,6,6,Synthetic field `value` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,source_system,string,6,5,Synthetic field `source_system` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in model_endpoints.csv; interpret using case context and authority controls.
model_endpoints.csv,notes,string,6,6,Synthetic field `notes` in model_endpoints.csv; interpret using case context and authority controls.
model_performance.csv,model_id,string,4,2,Synthetic field `model_id` in model_performance.csv; interpret using case context and authority controls.
model_performance.csv,segment,string,4,4,Synthetic field `segment` in model_performance.csv; interpret using case context and authority controls.
model_performance.csv,groundedness,number,4,4,Synthetic field `groundedness` in model_performance.csv; interpret using case context and authority controls.
model_performance.csv,citation_accuracy,number,4,4,Synthetic field `citation_accuracy` in model_performance.csv; interpret using case context and authority controls.
model_performance.csv,schema_pass,number,4,3,Synthetic field `schema_pass` in model_performance.csv; interpret using case context and authority controls.
model_registry.csv,model_id,string,3,3,Synthetic field `model_id` in model_registry.csv; interpret using case context and authority controls.
model_registry.csv,purpose,string,3,3,Synthetic field `purpose` in model_registry.csv; interpret using case context and authority controls.
model_registry.csv,version,string,3,3,Synthetic field `version` in model_registry.csv; interpret using case context and authority controls.
model_registry.csv,approved_hash,string,3,3,Synthetic field `approved_hash` in model_registry.csv; interpret using case context and authority controls.
model_registry.csv,approval_status,string,3,2,Synthetic field `approval_status` in model_registry.csv; interpret using case context and authority controls.
model_registry.csv,risk_tier,string,3,2,Synthetic field `risk_tier` in model_registry.csv; interpret using case context and authority controls.
model_training_labels.csv,record_id,string,5,5,Synthetic field `record_id` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,entity_id,string,5,4,Synthetic field `entity_id` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,status,string,5,5,Synthetic field `status` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,value,string,5,5,Synthetic field `value` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,source_system,string,5,5,Synthetic field `source_system` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in model_training_labels.csv; interpret using case context and authority controls.
model_training_labels.csv,notes,string,5,5,Synthetic field `notes` in model_training_labels.csv; interpret using case context and authority controls.
model_usage.csv,record_id,string,5,5,Synthetic field `record_id` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,entity_id,string,5,4,Synthetic field `entity_id` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,status,string,5,5,Synthetic field `status` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,value,string,5,5,Synthetic field `value` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,source_system,string,5,5,Synthetic field `source_system` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in model_usage.csv; interpret using case context and authority controls.
model_usage.csv,notes,string,5,5,Synthetic field `notes` in model_usage.csv; interpret using case context and authority controls.
models.csv,record_id,string,4,4,Synthetic field `record_id` in models.csv; interpret using case context and authority controls.
models.csv,entity_id,string,4,4,Synthetic field `entity_id` in models.csv; interpret using case context and authority controls.
models.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in models.csv; interpret using case context and authority controls.
models.csv,status,string,4,4,Synthetic field `status` in models.csv; interpret using case context and authority controls.
models.csv,value,string,4,4,Synthetic field `value` in models.csv; interpret using case context and authority controls.
models.csv,source_system,string,4,4,Synthetic field `source_system` in models.csv; interpret using case context and authority controls.
models.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in models.csv; interpret using case context and authority controls.
models.csv,notes,string,4,4,Synthetic field `notes` in models.csv; interpret using case context and authority controls.
motor_claims.csv,record_id,string,5,5,Synthetic field `record_id` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,entity_id,string,5,4,Synthetic field `entity_id` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,status,string,5,5,Synthetic field `status` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,value,string,5,5,Synthetic field `value` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,source_system,string,5,5,Synthetic field `source_system` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in motor_claims.csv; interpret using case context and authority controls.
motor_claims.csv,notes,string,5,5,Synthetic field `notes` in motor_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,record_id,string,5,5,Synthetic field `record_id` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,entity_id,string,5,4,Synthetic field `entity_id` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,status,string,5,5,Synthetic field `status` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,value,string,5,5,Synthetic field `value` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,source_system,string,5,5,Synthetic field `source_system` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in multilingual_claims.csv; interpret using case context and authority controls.
multilingual_claims.csv,notes,string,5,5,Synthetic field `notes` in multilingual_claims.csv; interpret using case context and authority controls.
network_zones.csv,record_id,string,5,5,Synthetic field `record_id` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,entity_id,string,5,4,Synthetic field `entity_id` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,status,string,5,5,Synthetic field `status` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,value,string,5,5,Synthetic field `value` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,source_system,string,5,5,Synthetic field `source_system` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in network_zones.csv; interpret using case context and authority controls.
network_zones.csv,notes,string,5,5,Synthetic field `notes` in network_zones.csv; interpret using case context and authority controls.
no_ai_baselines.csv,record_id,string,6,6,Synthetic field `record_id` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,entity_id,string,6,4,Synthetic field `entity_id` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,status,string,6,5,Synthetic field `status` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,value,string,6,6,Synthetic field `value` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,source_system,string,6,5,Synthetic field `source_system` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in no_ai_baselines.csv; interpret using case context and authority controls.
no_ai_baselines.csv,notes,string,6,6,Synthetic field `notes` in no_ai_baselines.csv; interpret using case context and authority controls.
ombudsman_cases.csv,record_id,string,4,4,Synthetic field `record_id` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,entity_id,string,4,4,Synthetic field `entity_id` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,status,string,4,4,Synthetic field `status` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,value,string,4,4,Synthetic field `value` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,source_system,string,4,4,Synthetic field `source_system` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in ombudsman_cases.csv; interpret using case context and authority controls.
ombudsman_cases.csv,notes,string,4,4,Synthetic field `notes` in ombudsman_cases.csv; interpret using case context and authority controls.
ontology_seed.csv,record_id,string,5,5,Synthetic field `record_id` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,entity_id,string,5,4,Synthetic field `entity_id` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,status,string,5,5,Synthetic field `status` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,value,string,5,5,Synthetic field `value` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,source_system,string,5,5,Synthetic field `source_system` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in ontology_seed.csv; interpret using case context and authority controls.
ontology_seed.csv,notes,string,5,5,Synthetic field `notes` in ontology_seed.csv; interpret using case context and authority controls.
organisations.csv,record_id,string,4,4,Synthetic field `record_id` in organisations.csv; interpret using case context and authority controls.
